time,intensity1,temp1,intensity2,temp2
0.005066492540199999,-17370237558631996e15,57940875746220435e4,-5830270767615089e15,19447689933597612e4
0.0050964717859999994,-173601128879862e17,57907103480188994e4,-5727356897248519e15,19104406213075963e4
0.005126451031799999,-17349797693741594e15,5787269569583904e5,-5626583643517753e15,18768262821067198e4
0.0051564302775999995,-17339584442731378e15,578386279575165e6,-5527428138671576e15,18437515658487883e4
0.005186409523399999,-17329438541721384e15,5780478487461282e5,-5429922255122063e15,18112271040260984e4
0.0052163887691999995,-17319203576082544e15,5777064470408578e5,-5334285247766411e15,17793260322000513e4
0.005246368014999999,-17308827366022393e15,5773603339288277e5,-5240559515548541e15,17480624931360132e4
0.0052763472607999995,-17298300140499806e15,5770091834831889e5,-5148718609702491e15,17174276644752966e4
0.005306326506599999,-17287531950966353e15,576649995343324e6,-505885535232202e16,16874525083356214e4
0.0053363057523999995,-17276799772790188e15,5762920084130402e5,-4970517642722702e15,16579862201612478e4
0.005366284998199999,-17266191558982925e15,57593815648901136e4,-4883553747797291e15,1628978187235546e5
0.0053962642439999995,-17255530709535839e15,5755825488290253e5,-4798195016834106e15,16005055793745484e4
0.005426243489799999,-1724474112593708e16,57522264705995676e4,-4714516390761264e15,15725933941811364e4
0.0054562227355999995,-17233766419187906e15,5748565702472714e5,-46325593618499537e14,15452554719872064e4
0.005486201981399999,-17222676410901904e15,57448664738930544e4,-4552191428435736e15,15184476149949474e4
0.0055161812271999995,-17211433391417707e15,5741116206271513e5,-4473429403934413e15,1492175431556189e5
0.005546160472999999,-17200074585500195e15,5737327316453107e5,-4396190128612673e15,1466411182569732e5
0.0055761397187999995,-17188796222941251e15,5733565259650817e5,-43201912614787216e14,1441060689218111e5
0.005606118964599999,-17177439345063392e15,57297770129572135e4,-42456141830812243e14,14161844535399283e4
0.0056360982103999995,-17166354743865906e15,57260795879881415e4,-41719972781823417e14,13916284972660441e4
0.005666077456199999,-17155516028609162e15,5722464181740415e5,-4099366754452433e15,13674015623343094e4
0.0056960567019999995,-17144640575468775e15,5718836521053772e5,-40280527289523493e14,1343613763943436e5
0.005726035947799999,-17133389681510685e15,57150836267904716e4,-39584284465250854e14,13203896031717651e4
0.005756015193599999,-17122307210609134e15,5711386912411636e5,-3889821579356749e15,12975048156003792e4
0.005785994439399999,-17111111766753615e15,57076525143116284e4,-38225402636166885e14,12750621843918048e4
0.005815973685199999,-1709970407909987e16,5703847319301103e5,-37566679444109106e14,12530895438373257e4
0.005845952930999999,-1708801752234404e16,5699949103570863e5,-36922454574014934e14,12316005152476147e4
0.005875932176799999,-17076559624779969e15,5696127160337031e5,-3628689335526857e15,1210400474960198e5
0.005905911422599999,-17065156317724103e15,56923234265366744e4,-35661773926401574e14,11895487352921175e4
0.005935890668399999,-17053778563956177e15,5688528216395689e5,-35047236084534205e14,1169049959373366e5
0.005965869914199999,-17042088324768708e15,5684628772338471e5,-34446577096204633e14,1149014132176887e5
0.005995849159999999,-17030020899160889e15,5680603512434228e5,-3386010549143823e15,11294515451565557e4
0.006025828405799999,-1701784073899209e16,56765406483281537e4,-33284824558186866e14,11102622387580818e4
0.006055807651599999,-17005546502851493e15,5672439732573763e5,-3272051839592096e15,1091439011314985e5
0.006085786897399999,-16993379129632496e15,566838113373503e6,-32164644356824607e14,10728970492254534e4
0.006115766143199999,-16981435331516794e15,56643971115233365e4,-3161618031216559e15,1054602257944913e5
0.006145745388999999,-16969584114644495e15,5660443971090331e5,-31076284852898046e14,10365932839076962e4
0.006175724634799999,-16957786468193889e15,5656508699826567e5,-30545194164666096e14,10188780054188709e4
0.006205703880599999,-16945623905311141e15,5652451705543293e5,-3002654016047154e15,10015775700558651e4
0.006235683126399999,-16933787315458956e15,5648503444159018e5,-2951388211456212e15,9844771383328825e4
0.006265662372199999,-16922251820096165e15,56446556170856654e4,-29007425098427543e14,967583550698514e5
0.006295641617999999,-1691090181269685e16,56408696621370206e4,-28508136435337785e14,9509290735838911e4
0.006325620863799999,-16899520310480702e15,5637073201648295e5,-2801777138366379e15,9345722561060479e4
0.006355600109599999,-16888195163135163e15,56332955391209944e4,-27535437386291977e14,9184833257643844e4
0.006385579355399999,-168767086825167e17,5629464061606486e5,-2706278401217305e15,902717306256351e5
0.006415558601199999,-16865217904044283e15,5625631150482211e5,-2659834096191469e15,887225153673301e5
